"INSEE_COM","STATUT","POPULATION","TX_LOG_SEC","TYPO_LOG_SEC","POP_CHOM","POP_ACT","POP_OCC","TX_CHOM"
"31508","Commune simple",36,67.7172028510885,"forte",0,14.8235294117646,14.8235294117646,0
"31509","Commune simple",146,56.2162162162162,"forte",15,66,51,22.7272727272727
"31510","Commune simple",128,9.98504996459203,"moyenne",2.72340425531915,58.0992907801418,55.3758865248227,4.6875
"31511","Commune simple",247,2.26031445797376,"moyenne",10.3347280334728,126.083682008368,115.748953974895,8.19672131147541
"31512","Commune simple",854,2.05034741997949,"moyenne",32.2645951273353,437.368720842122,405.104125714787,7.37697818563983
"31513","Commune simple",366,15.3256704980843,"moyenne",13,137,124,9.48905109489051
"31514","Commune simple",48,6.45161290322581,"moyenne",0,20,20,0
"31515","Commune simple",472,0.978538337891045,"faible",16.3430613954447,218.075035256942,201.731973861497,7.49423764906831
"31516","Commune simple",1762,0.410396716826265,"faible",91,863,772,10.5446118192352
"31517","Commune simple",2364,2.30938180537352,"moyenne",178.671122761174,1170.68783858172,992.016715820544,15.2620636238635
"31518","Commune simple",568,2.01930731196911,"moyenne",15.7504332755633,302.21143847487,286.461005199307,5.21172638436482
"31519","Commune simple",192,0,"faible",6,99,93,6.06060606060606
"31520","Commune simple",121,8.33333333333333,"moyenne",11,58,47,18.9655172413793
"31521","Commune simple",342,21.6216216216216,"forte",15,148,133,10.1351351351351
"31522","Commune simple",54,37.5378683558248,"forte",2.79310344827586,19.551724137931,16.7586206896552,14.2857142857143
"31523","Commune simple",1802,13.4147634905728,"moyenne",108.445998001663,627.954098836524,519.508100834861,17.269733281874
"31524","Commune simple",133,51.5819678320622,"forte",5,76,71,6.57894736842105
"31525","Commune simple",563,5.66912092392931,"moyenne",43.3818493150685,287.284246575342,243.902397260274,15.1006711409396
"31526","Commune simple",8234,0.521044590835409,"faible",342.864797117684,4430.14032115928,4087.2755240416,7.73936652706213
"31527","Commune simple",139,5.30206994755673,"moyenne",1.00724637681159,64.4637681159418,63.4565217391302,1.5625
"31528","Commune simple",135,9.45945945945946,"moyenne",13,68,55,19.1176470588235
"31529","Commune simple",131,16.8710359408034,"forte",6.89473684210527,57.1278195488722,50.2330827067669,12.0689655172414
"31530","Commune simple",250,9.1305943958693,"moyenne",7.27910012222624,94.6283015889411,87.3492014667149,7.69230769230769
"31531","Commune simple",77,33.3464390524713,"forte",2.96153846153846,30.6025641025641,27.6410256410256,9.67741935483871
"31532","Commune simple",95,7.98870084495869,"moyenne",9.19354838709681,41.8817204301077,32.6881720430109,21.9512195121951
"31533","Commune simple",2200,0.749019759149171,"faible",87.0112359550562,1100.49438202247,1013.48314606742,7.90655884995508
"31534","Commune simple",206,1.07175647931164,"faible",8.87081339712919,108.421052631579,99.5502392344498,8.18181818181818
"31535","Commune simple",639,21.2203816313693,"forte",35.3429311285284,273.682430826867,238.339499698338,12.9138472724567
"31536","Commune simple",282,0.798378677308153,"faible",13.3279449642413,143.034077621437,129.706132657196,9.31802070239225
"31537","Commune simple",171,7.40740740740741,"moyenne",9,97,88,9.27835051546392
"31538","Commune simple",213,7.56326600140338,"moyenne",16.6100917431193,98.6834862385321,82.0733944954128,16.8316831683168
"31539","Commune simple",61,10.1223112610713,"moyenne",4.06666666666668,25.4166666666667,21.3500000000001,16
"31540","Commune simple",286,3.9747665853167,"moyenne",9.78707224334601,141.368821292776,131.58174904943,6.92307692307692
"31541","Commune simple",3231,2.69972496646868,"moyenne",152.271539215263,1879.07926021974,1726.80772100448,8.10351869869801
"31542","Commune simple",204,16.3636363636364,"forte",10,81,71,12.3456790123457
"31543","Commune simple",109,10.4981084489281,"moyenne",3.92792792792793,53.027027027027,49.0990990990991,7.40740740740741
"31544","Commune simple",209,43.54602412643,"forte",14,92,78,15.2173913043478
"31545","Commune simple",230,15.1678179241941,"moyenne",13.5294117647059,97.8280542986423,84.2986425339364,13.8297872340426
"31546","Commune simple",131,8.97204061761026,"moyenne",5.07751937984495,71.0852713178293,66.0077519379844,7.14285714285714
"31547","Commune simple",8787,0.614084289349328,"faible",467.391054227669,3915.4203130606,3448.02925883293,11.9371872457371
"31548","Commune simple",46,62.2950819672131,"forte",2,16,14,12.5
"31549","Commune simple",18,66.9218989280245,"forte",0,5.68421052631579,5.68421052631579,0
"31550","Commune simple",533,19.7101449275364,"forte",26.3886269900487,196.798736238634,170.410109248585,13.4089412840794
"31551","Commune simple",411,4.04421586961893,"moyenne",26.1190560843033,220.052919525873,193.933863441569,11.8694431051311
"31552","Commune simple",139,7.05343511450381,"moyenne",8.23703703703704,68.9851851851852,60.7481481481482,11.9402985074627
"31553","Commune simple",1191,2.51192919131099,"moyenne",65.8737102313587,613.990316762716,548.116606531357,10.7287865024778
"31554","Commune simple",252,17.7215189873418,"forte",7,104,97,6.73076923076923
"31555","Préfecture de région",475438,3.36657591721227,"moyenne",43697.4223508902,246491.091302786,202793.668951896,17.7277897225149
"31556","Commune simple",387,8.26000567697989,"moyenne",11.1775391742718,191.036250328211,179.85871115394,5.85100427540224
"31557","Commune simple",26436,0.88303151959892,"faible",1401.8408308027,13194.9682841255,11793.1274533228,10.6240560842364
"31558","Commune simple",328,3.2,"moyenne",15,170,155,8.82352941176471
"31559","Commune simple",4,75,"forte",0,0,0,NA
"31560","Commune simple",450,1.7894530227689,"faible",14,233,219,6.00858369098712
"31561","Commune simple",11660,0.507166324073423,"faible",477.905197574964,4925.27850644021,4447.37330886525,9.70311012768239
"31562","Commune simple",124,30.5321100917431,"forte",4.84375,60.0625,55.21875,8.06451612903226
"31563","Commune simple",1321,1.65339887925018,"faible",41.4391736801836,637.758990053557,596.319816373374,6.49762282091918
"31564","Commune simple",144,16.504854368932,"forte",8,66,58,12.1212121212121
"31565","Commune simple",877,6.18429786082175,"moyenne",64.2635937561239,373.36093349256,309.097339736436,17.2121901332788
"31566","Commune simple",527,3.02700563853994,"moyenne",18.2551791361784,271.108619208833,252.853440072655,6.73352960501656
"31567","Commune simple",409,4.78087649402393,"moyenne",10.3460509700485,203.689189613759,193.34313864371,5.07933238365129
"31568","Commune simple",268,0.909090909090909,"faible",9,138,129,6.52173913043478
"31569","Commune simple",377,8.58211340535665,"moyenne",17.463189063457,203.394084702001,185.930895638544,8.58588836988194
"31570","Commune simple",287,4.76140641252054,"moyenne",11.6610434417199,145.846213535929,134.185170094209,7.9954379061389
"31571","Commune simple",282,2.53717321730375,"moyenne",13.9014084507042,147.950704225352,134.049295774648,9.39597315436242
"31572","Commune simple",2554,0.429797807680751,"faible",121.410814872988,1178.98931798149,1057.57850310851,10.2978723404255
"31573","Commune simple",3561,0.94577553593947,"faible",144,1751,1607,8.22387207310108
"31574","Commune simple",2758,1.15083689698588,"faible",125.657621440536,1382.2338358459,1256.57621440536,9.09090909090909
"31575","Commune simple",1160,3.07148102143357,"moyenne",34.7305389221557,488.212147134303,453.481608212147,7.11382113821138
"31576","Commune simple",328,5.9984568547502,"moyenne",15.4808259587021,171.256637168142,155.77581120944,9.03954802259887
"31577","Commune simple",128,4.46931695387591,"moyenne",4.53900709219858,60.822695035461,56.2836879432624,7.46268656716418
"31578","Commune simple",891,1.04712041885124,"faible",41.133897542524,338.245272591229,297.111375048705,12.1609674622813
"31579","Commune simple",802,1.59432683643356,"faible",27.340909090909,430.366161616161,403.025252525252,6.35294117647059
"31580","Commune simple",915,1.19831813713961,"faible",39.7826086956522,468.440217391304,428.657608695652,8.49256900212314
"31581","Commune simple",1526,2.0599671475107,"moyenne",90.6085452968514,754.980906154474,664.372360857623,12.0014353420366
"31582","Commune simple",4376,1.22556566633011,"faible",192.183080382586,2040.66681821317,1848.48373783058,9.41766086787572
"31583","Commune simple",1031,2.54851426467582,"moyenne",44.1109616068146,512.486042706911,468.375081100096,8.60725130655734
"31584","Commune simple",5882,1.17235575316747,"faible",371.585267301924,2665.25764683865,2293.67237953673,13.9418141335294
"31585","Commune simple",1786,4.34782608695652,"moyenne",81,732,651,11.0655737704918
"31586","Commune simple",553,5.37634408602149,"moyenne",23.5815027936386,262.563462810582,238.981960016943,8.981258298932
"31587","Commune simple",1549,2.43404269060613,"moyenne",64.2110293071424,798.317318892974,734.106289585832,8.04329654230523
"31588","Commune simple",9453,0.459560861467793,"faible",495.89842559675,4489.04476244535,3993.1463368486,11.0468585598735
"31589","Commune simple",1390,2.03530637809654,"moyenne",59.9568396431006,712.487111092179,652.530271449079,8.41514726507714
"31590","Commune simple",43,45.9249084249084,"forte",0,15,15,0
"31591","Commune simple",81,15.2635880670208,"moyenne",5.85542168674699,35.1325301204819,29.2771084337349,16.6666666666667
"31592","Commune simple",1828,1.45772594752187,"faible",84,958,874,8.76826722338205
"31593","Commune simple",88,23.3958969882148,"forte",0,37,37,0
